Group,Task,Date,Start,Finish,Minutes,Duration
Media,Watching,2019/04/03,4:50 PM,7:46 PM,176,02:56:00
Media,Watching,2019/04/03,9:00 PM,11:59 PM,180,03:00:00
Media,Watching,2019/04/04,12:00 AM,12:26 AM,26,00:26:00
Media,Watching,2019/04/04,1:00 AM,2:00 AM,60,01:00:00
Media,Watching,2019/04/04,11:57 AM,12:33 PM,36,00:36:00
Media,Watching,2019/04/04,12:53 PM,1:06 PM,13,00:13:00
Media,Watching,2019/04/04,6:39 PM,8:58 PM,139,02:19:00
Media,Watching,2019/04/05,12:15 PM,1:03 PM,48,00:48:00
Media,Watching,2019/04/05,1:43 PM,11:01 PM,558,09:18:00
Media,Watching,2019/04/05,11:26 PM,11:59 PM,34,00:34:00
Media,Watching,2019/04/06,12:00 AM,12:50 AM,50,00:50:00
Media,Watching,2019/04/06,12:01 PM,3:08 PM,187,03:07:00
Media,Watching,2019/04/06,6:10 PM,6:29 PM,19,00:19:00
Media,Watching,2019/04/06,7:00 PM,7:46 PM,46,00:46:00
Media,Watching,2019/04/06,8:20 PM,9:22 PM,62,01:02:00
Media,Watching,2019/04/07,10:43 AM,12:39 PM,116,01:56:00
Media,Watching,2019/04/07,8:30 PM,10:24 PM,114,01:54:00
Media,Watching,2019/04/08,11:38 AM,1:14 PM,96,01:36:00
Media,Watching,2019/04/09,9:43 PM,11:59 PM,137,02:17:00
Media,Watching,2019/04/10,12:00 AM,12:15 AM,15,00:15:00
Media,Watching,2019/04/10,11:40 AM,1:09 PM,89,01:29:00
Media,Watching,2019/04/10,11:36 PM,11:59 PM,24,00:24:00
Media,Watching,2019/04/11,12:00 AM,12:46 AM,46,00:46:00
Media,Watching,2019/04/11,11:40 AM,12:34 PM,54,00:54:00
Media,Watching,2019/04/11,11:03 PM,11:57 PM,54,00:54:00
Media,Watching,2019/04/12,11:00 AM,11:37 AM,37,00:37:00
Media,Watching,2019/04/12,12:20 PM,1:00 PM,40,00:40:00
Media,Watching,2019/04/12,5:03 PM,6:32 PM,89,01:29:00
Media,Watching,2019/04/12,8:40 PM,10:14 PM,94,01:34:00
Media,Watching,2019/04/13,10:45 AM,11:33 AM,48,00:48:00
Media,Watching,2019/04/13,5:53 PM,10:46 PM,293,04:53:00
Media,Watching,2019/04/14,9:57 AM,10:20 AM,23,00:23:00
Media,Watching,2019/04/14,8:27 PM,10:26 PM,119,01:59:00
Media,Watching,2019/04/14,11:06 PM,11:59 PM,54,00:54:00
Media,Watching,2019/04/15,12:00 AM,1:51 AM,111,01:51:00
Media,Watching,2019/04/15,11:00 AM,1:25 PM,145,02:25:00
Media,Watching,2019/04/15,9:30 PM,10:47 PM,77,01:17:00
Media,Watching,2019/04/15,11:02 PM,11:31 PM,29,00:29:00
Media,Watching,2019/04/16,8:44 AM,9:12 AM,28,00:28:00
Media,Watching,2019/04/16,4:15 PM,5:05 PM,50,00:50:00
Media,Watching,2019/04/16,5:20 PM,8:05 PM,165,02:45:00
Media,Watching,2019/04/17,12:29 PM,12:45 PM,16,00:16:00
Media,Watching,2019/04/17,2:02 PM,2:21 PM,19,00:19:00
Media,Watching,2019/04/17,11:28 PM,11:59 PM,32,00:32:00
Media,Watching,2019/04/18,12:00 AM,1:13 AM,73,01:13:00
Media,Watching,2019/04/18,12:41 PM,1:10 PM,29,00:29:00
Media,Watching,2019/04/18,6:10 PM,7:30 PM,80,01:20:00
Media,Watching,2019/04/18,7:45 PM,8:20 PM,35,00:35:00
Media,Watching,2019/04/18,8:49 PM,11:59 PM,191,03:11:00
Media,Watching,2019/04/19,12:00 AM,12:48 AM,48,00:48:00
Media,Watching,2019/04/19,3:02 PM,6:46 PM,224,03:44:00
Media,Watching,2019/04/19,7:15 PM,11:19 PM,244,04:04:00
Media,Watching,2019/04/19,11:40 PM,11:59 PM,20,00:20:00
Media,Watching,2019/04/20,12:00 AM,1:52 AM,112,01:52:00
Media,Watching,2019/04/20,1:07 PM,1:37 PM,30,00:30:00
Media,Watching,2019/04/20,6:00 PM,9:47 PM,227,03:47:00
Media,Watching,2019/04/20,11:53 PM,11:59 PM,7,00:07:00
Media,Watching,2019/04/21,12:00 AM,1:20 AM,80,01:20:00
Media,Watching,2019/04/21,7:58 PM,10:08 PM,130,02:10:00
Media,Watching,2019/04/23,12:06 AM,1:13 AM,67,01:07:00
Media,Watching,2019/04/23,8:20 PM,9:27 PM,67,01:07:00
Media,Watching,2019/04/24,11:40 AM,2:07 PM,147,02:27:00
Media,Watching,2019/04/24,7:00 PM,9:17 PM,137,02:17:00
Media,Watching,2019/04/25,11:23 AM,11:57 AM,34,00:34:00
Media,Watching,2019/04/25,3:27 PM,3:51 PM,24,00:24:00
Media,Watching,2019/04/25,8:45 PM,11:59 PM,195,03:15:00
Media,Watching,2019/04/26,12:00 AM,12:29 AM,29,00:29:00
Media,Watching,2019/04/26,12:32 AM,1:49 AM,77,01:17:00
Media,Watching,2019/04/26,12:02 PM,12:12 PM,10,00:10:00
Media,Watching,2019/04/26,11:26 PM,11:59 PM,34,00:34:00
Media,Watching,2019/04/27,12:00 AM,12:17 AM,17,00:17:00
Media,Watching,2019/04/27,12:29 AM,2:26 AM,117,01:57:00
Media,Watching,2019/04/27,12:19 PM,1:05 PM,46,00:46:00
Media,Watching,2019/04/28,6:49 PM,11:03 PM,254,04:14:00
Media,Watching,2019/04/29,12:05 PM,2:04 PM,119,01:59:00
Media,Watching,2019/04/29,2:42 PM,3:40 PM,58,00:58:00
Media,Watching,2019/04/29,3:57 PM,4:14 PM,17,00:17:00
Media,Watching,2019/04/29,5:36 PM,7:26 PM,110,01:50:00
Media,Watching,2019/04/29,9:18 PM,9:51 PM,33,00:33:00
Media,Watching,2019/04/30,9:40 PM,10:35 PM,55,00:55:00
Work,Client,2019/04/25,12:30 PM,3:10 PM,160,02:40:00
Work,Client,2019/04/25,4:25 PM,5:45 PM,80,01:20:00
Work,Client,2019/04/25,5:45 PM,6:05 PM,20,00:20:00
Work,Client,2019/04/27,4:20 PM,10:40 PM,380,06:20:00
Work,Client,2019/04/30,12:15 PM,2:25 PM,130,02:10:00
Work,Client,2019/04/30,5:40 PM,6:13 PM,33,00:33:00
Work,Mentoring,2019/04/10,4:01 PM,4:59 PM,58,00:58:00
